ID,MTS,AMOUNT,PRICE,fisher_transform,fft
264416199,1530548441320,190.0,1.961e-05,1.9610000002537603e-05,(-1.672175788711452e-07+1.2675732725864657e-06j)
264415867,1530548425319,-187.0,1.959e-05,1.9590000002412977e-05,(-3.191110413922784e-07-6.434464814857202e-07j)
264415657,1530548415701,-56.43476668,1.955e-05,1.9550000002428163e-05,(1.3325431243875981e-06+1.14204675197495e-06j)
264415650,1530548415456,-164.0,1.955e-05,1.9550000002428163e-05,(-5.157924478792406e-07+5.562425109430691e-07j)
264415543,1530548409575,-203.0,1.959e-05,1.9590000002412977e-05,(9.465971112215337e-07+1.5139173982002632e-07j)
264415356,1530548387606,-224.0,1.958e-05,1.9580000002494738e-05,(-3.321702176964909e-07+1.1954384430376195e-06j)
264415291,1530548377630,177.0,1.958e-05,1.9580000002494738e-05,(2.6353149776575395e-07-9.416028193253881e-07j)
264415083,1530548361578,207.0,1.956e-05,1.956000000250233e-05,(4.3326507946721194e-07+1.3527764626091856e-06j)
264415068,1530548354655,212.0,1.956e-05,1.956000000250233e-05,(-1.0562750605343316e-06-1.5826725784685737e-09j)
264414902,1530548327905,-223.0,1.957e-05,1.9570000002487516e-05,(9.578410311997086e-07+5.841623572247899e-07j)
264414871,1530548322938,-13366.0,1.955e-05,1.9550000002428163e-05,(-5.322759399415464e-08+1.160500432799274e-06j)
264414815,1530548315003,208.0,1.958e-05,1.9580000002494738e-05,(-1.5766007054452293e-08-4.285250854763243e-07j)
264414738,1530548303982,-82.0,1.955e-05,1.9550000002428163e-05,(4.0821911661256677e-07+1.2778686041577225e-06j)
264414734,1530548303719,-2.0,1.955e-05,1.9550000002428163e-05,(-3.3299645915355193e-07+6.098249648934037e-07j)
264414733,1530548303717,-162.0,1.957e-05,1.9570000002487516e-05,(4.202789281899448e-08+3.864069861687706e-07j)
264414603,1530548291587,-209.5189819,1.955e-05,1.9550000002428163e-05,(-3.513096201061281e-07+9.21091441320134e-08j)
264414596,1530548289885,-217.0,1.957e-05,1.9570000002487516e-05,(-1.822810267405093e-08+3.7852204615042727e-07j)
264414532,1530548267990,-164.0,1.955e-05,1.9550000002428163e-05,(-5.996220795253793e-08+5.047834381650485e-07j)
264414526,1530548266250,175.0,1.956e-05,1.956000000250233e-05,(-6.780748727794011e-07+3.576816920309185e-07j)
264414494,1530548261250,-142.0,1.956e-05,1.956000000250233e-05,(5.750562398931774e-07-8.318678290230263e-08j)
264414418,1530548244733,129.0,1.946e-05,1.946000000253023e-05,(-1.8878737859329475e-07+1.3294476583502162e-06j)
264414342,1530548234351,137.0,1.947e-05,1.9470000002517092e-05,(-3.780816873011237e-07-1.0935086927280938e-07j)
264414216,1530548206632,128.0,1.948e-05,1.9480000002414972e-05,(5.2940615392712e-07+1.9831093866085955e-07j)
264414195,1530548201923,-150.0,1.948e-05,1.9480000002414972e-05,(-1.4899521128980302e-07+7.53905677015257e-07j)
264414165,1530548189664,-135.0,1.95e-05,1.950000000249888e-05,(-2.376417969624499e-07-5.436383433924493e-07j)
264414104,1530548172977,112.0,1.949e-05,1.9490000002445907e-05,(7.035300230464524e-07+5.22203024924228e-07j)
264414003,1530548151722,-171.0,1.951e-05,1.9510000002462865e-05,(-1.2818512265698362e-06+6.721406745906131e-07j)
264413946,1530548142467,173.0,1.951e-05,1.9510000002462865e-05,(-3.384458062273127e-08+6.089394267263585e-07j)
264413675,1530548117824,182.0,1.949e-05,1.9490000002445907e-05,(-2.518835370495125e-07+7.179776476303626e-07j)
264413639,1530548111522,-138.0,1.95e-05,1.950000000249888e-05,(2.833597158469393e-07+3.542407019862634e-08j)
264413537,1530548087895,240.0,1.944e-05,1.9440000002400576e-05,(-5.270348700679514e-07+3.867603849534975e-07j)
