ID,MTS,AMOUNT,PRICE
264857641,1530647222755,16.0,87.969
264857640,1530647222752,8.1985,87.961
264857639,1530647222750,10.0,87.96
264857638,1530647222748,2.0,87.959
264857637,1530647222746,1.4,87.939
264857636,1530647222744,8.0,87.939
264857635,1530647222741,4.0,87.939
264857633,1530647222738,3.0,87.939
264857630,1530647222736,0.3,87.901
264857629,1530647222730,48.28295755,87.881
264857628,1530647222728,0.3,87.859
264857627,1530647222722,10.0,87.777
264857626,1530647222720,4.0,87.767
264857598,1530647221831,229.71704245,87.94
264857597,1530647221829,36.0,87.92
264857596,1530647221827,1.5,87.828
264857595,1530647221824,0.219,87.799
264857594,1530647221822,4.8,87.799
264857593,1530647221820,10.0,87.799
264857592,1530647221818,17.76395755,87.708
264857591,1530647221794,-0.3,87.722
264857590,1530647221789,-0.3,87.727
264857588,1530647221682,-71.04,87.764
264857573,1530647220239,-1.7,87.766
264857502,1530647217592,-3.41533942,87.805
264857500,1530647217447,-2.0,87.804
264857487,1530647216646,-1.4,87.832
264857486,1530647216644,-0.3,87.859
264857474,1530647215968,-2.0,87.921
264857456,1530647215476,-0.3,87.899
264857450,1530647214997,-2.0,87.951
264857430,1530647214475,-0.3,87.991
264857429,1530647214470,-30.13189668,87.993
264857428,1530647214468,-28.7553455,88.0
264857425,1530647214138,-21.2446545,88.0
264857424,1530647214135,-74.0,88.015
264857390,1530647212978,-1.4,88.02
264857383,1530647212803,-1.4,88.024
264857381,1530647212688,-1.4,88.024
264857376,1530647212326,-0.3,88.076
264857375,1530647212321,-30.11693167,88.088
264857374,1530647212319,-6.87825171,88.097
264857366,1530647212217,-56.5583,88.11
264857355,1530647211720,-0.3,88.123
264857252,1530647208838,0.2,88.246
264857217,1530647208445,-1.408,88.17
264857186,1530647207569,-2.0,88.217
264857185,1530647207566,-5.0,88.218
264857179,1530647207308,-0.3,88.252
264857178,1530647207302,-8.62070303,88.252
264857177,1530647207301,-0.3,88.255
264857092,1530647205158,0.2,88.357
264857035,1530647202904,-0.21956,88.257
264857032,1530647202656,0.2,88.358
264856995,1530647201218,10.0,88.429
264856994,1530647201215,10.0,88.4
264856959,1530647200102,0.2,88.429
264856899,1530647198322,29.3903,88.43
264856898,1530647198320,0.3,88.42
264856897,1530647198315,25.0,88.41
264856896,1530647198313,0.5,88.4
264856895,1530647198311,3.0097,88.399
264856894,1530647198309,0.3,88.388
264856893,1530647198304,1.5,88.366
264856892,1530647198303,5.0,88.366
264856834,1530647197467,0.2,88.366
264856661,1530647195436,-0.08044,88.255
264856654,1530647195256,0.44071,88.263
264856597,1530647194009,0.2,88.263
264856484,1530647190568,-0.21956,88.255
264856462,1530647189942,-1.3999,88.257
264856456,1530647189823,8.17836752,88.401
264856455,1530647189820,2.86,88.4
264856454,1530647189819,1.41565052,88.399
264856384,1530647188946,2.0,88.399
264856376,1530647188708,-0.5,88.263
264856303,1530647186682,-0.2,88.256
264856255,1530647185048,1.53905571,88.4
264856254,1530647185047,160.0,88.4
264856253,1530647185045,0.3,88.382
264856252,1530647185041,8.04203956,88.379
264856236,1530647184711,1.51850374,88.35
264856235,1530647184709,75.06056602,88.317
264856234,1530647184706,167.21510627,88.317
264856233,1530647184704,321.48995034,88.31
264856228,1530647184593,191.29204966,88.31
264856227,1530647184588,8.70795034,88.309
264856002,1530647182161,2.825,88.317
264856001,1530647182155,7.175,88.28
264855950,1530647181010,0.2,88.28
264855883,1530647179716,-245.10067229,88.317
264855876,1530647179449,1.25,88.349
264855874,1530647179362,-2.0,88.317
264855851,1530647178984,18.0,88.349
264855850,1530647178981,2.0,88.348
264855848,1530647178978,0.20958,88.3
264855846,1530647178976,17.1166,88.281
264855844,1530647178973,1.51852779,88.26
264855842,1530647178970,0.3,88.25
264855839,1530647178966,25.0,88.243
264855837,1530647178964,0.05156992,88.243
264855768,1530647178585,0.2,88.243
264855754,1530647177682,0.04843008,88.243
264855753,1530647177677,0.3323309,88.238
264855740,1530647177021,2.0,88.238
264855739,1530647177018,2.6676691,88.238
264855738,1530647177015,3.0126,88.237
264855737,1530647177013,0.315,88.17
264855736,1530647177011,0.2,88.17
264855735,1530647177008,0.12208017,88.17
264855731,1530647176277,0.2,88.17
264855696,1530647175357,1.0,88.17
264855691,1530647174862,-0.12,88.14
264855690,1530647174860,-1.0,88.141
264855672,1530647173765,-2.73305,88.14
264855670,1530647173736,-4.82,88.14
264855655,1530647173384,0.2,88.17
264855653,1530647173209,-0.98,88.14
264855634,1530647172129,0.05,88.138
264855601,1530647171546,0.15,88.138
264855600,1530647171538,0.1,88.118
264855599,1530647171528,0.2,88.118
264855583,1530647171028,7.99,88.107
264855582,1530647171023,7.18074057,88.107
264855581,1530647171017,1.50925943,88.08
264855580,1530647171011,0.3,88.069
264855579,1530647171002,2.0,88.056
264855578,1530647170995,0.3,88.024
264855577,1530647170985,35.0,88.023
264855576,1530647170979,3.71,88.01
264855396,1530647165670,-25.77463956,87.841
264855392,1530647165667,-0.3,87.859
264855390,1530647165662,-1.98,87.876
264855389,1530647165659,-2.0,87.9
264855388,1530647165657,-8.0,87.91
264855387,1530647165654,-4.0,87.91
264855386,1530647165650,-2.0,87.931
264855385,1530647165647,-25.0,87.951
264855375,1530647165315,-5.60526044,87.951
264855357,1530647164541,0.3,87.991
264855295,1530647162577,-3.6253,87.876
264855294,1530647162574,-1.98,87.876
264855282,1530647162140,-5.0,87.908
264855241,1530647161011,3.0,87.958
264855213,1530647160053,-0.2674,87.728
264855212,1530647160051,-2.0,87.753
264855211,1530647160049,-0.3,87.859
264855210,1530647160041,-35.0,87.86
264855209,1530647160035,-124.50846806,88.0
264855208,1530647160030,-1.5,88.01
264855207,1530647160024,-5.0,88.01
264855206,1530647160019,-2.88224,88.01
264855193,1530647159571,-1.11776,88.01
264855191,1530647159554,0.25,88.035
264855176,1530647159133,4.0,88.035
264855175,1530647159131,4.55580929,88.035
264855174,1530647159128,4.04419071,88.017
264855173,1530647159125,1.4,88.01
264855172,1530647159122,9.09,88.0
264855171,1530647159120,3.0,88.0
264855170,1530647159118,2.0,88.0
264855169,1530647159117,22.0,87.99
264855168,1530647159116,1.50927146,87.99
264855167,1530647159114,0.3,87.986
264855165,1530647159109,40.0,87.93
264855164,1530647159107,10.0,87.914
264855163,1530647159105,1.50928352,87.9
264855161,1530647159104,0.3,87.896
264855160,1530647159099,0.3,87.854
264855159,1530647159093,1.51951402,87.81
264855158,1530647159091,38.69,87.769
264855157,1530647159090,0.2,87.759
264855156,1530647159085,0.3,87.722
264855155,1530647159081,0.3,87.722
264855154,1530647159076,4.0,87.721
264855153,1530647159073,1.51953927,87.72
264855152,1530647159071,38.95392367,87.719
264855142,1530647158876,0.2,87.719
264855118,1530647158043,10.0,87.719
264855117,1530647158022,10.0,87.719
264855108,1530647157693,20.0,87.719
264855070,1530647156331,10.0,87.719
264855038,1530647155703,8.21607633,87.719
264855037,1530647155701,6.90757688,87.687
264855001,1530647155137,2.75200312,87.687
264855000,1530647155135,20.0,87.687
264854859,1530647153419,15.43042,87.687
264854857,1530647153416,2.0,87.687
264854826,1530647153084,-0.3,87.686
264854629,1530647151693,0.20958,87.7
264854628,1530647151691,45.09,87.688
264854561,1530647151257,2.0,87.625
264854405,1530647148367,7.78,87.578
264854404,1530647148365,2.0,87.532
264854324,1530647146949,2.5,87.64
264854323,1530647146944,0.65,87.64
264854304,1530647146543,5.538,87.64
264854303,1530647146541,26.37333415,87.64
264854302,1530647146538,1.51956457,87.63
264854301,1530647146536,0.3,87.591
264854300,1530647146531,1.4,87.579
264854299,1530647146529,5.40710128,87.573
264854298,1530647146526,1.31915326,87.573
264854297,1530647146524,0.53421478,87.568
264854296,1530647146521,0.3,87.548
264854295,1530647146515,1.50933196,87.54
264854294,1530647146513,5.0,87.498
264854293,1530647146510,2.0,87.484
264854289,1530647146507,0.3,87.46
264854288,1530647146501,1.50934414,87.45
264854287,1530647146499,0.9872096,87.45
264854215,1530647144894,0.20958,87.4
264854075,1530647142731,-57.2571,87.399
264853995,1530647141767,0.3,87.375
264853994,1530647141761,0.3,87.334
264853993,1530647141756,57.2259,87.31
264853980,1530647141401,1.258,87.297
264853979,1530647141329,20.0,87.297
264853968,1530647141153,20.0,87.309
264853960,1530647141060,57.225,87.309
264853959,1530647141020,20.0,87.309
264853958,1530647141018,20.0,87.309
264853927,1530647140727,232.76,87.297
264853703,1530647129305,-0.5,87.261
264853690,1530647128875,0.22447436,87.27
264853466,1530647112939,2.25579704,87.23
264853465,1530647112934,0.5,87.203
264853464,1530647112869,0.54298415,87.193
264853463,1530647112867,2.0,87.185
264853462,1530647112863,3.1,87.175
264853461,1530647112106,0.2,87.181
264853289,1530647090813,-9.63288314,87.184
264853259,1530647087300,0.7,87.174
264853045,1530647042074,-0.00099997,87.203
264853044,1530647042013,-5.44,87.203
264853040,1530647041734,-8.45254503,87.203
264853039,1530647041714,-20.0,87.203
264853000,1530647038181,-2.5,87.203
264852971,1530647035911,-0.3,87.203
264852878,1530647013742,61.37075038,87.366
264852877,1530647013739,20.0,87.36
264852876,1530647013737,14.24283448,87.345
264852875,1530647013735,2.0,87.339
264852874,1530647013734,0.3,87.335
264852873,1530647013729,0.3,87.334
264852872,1530647013725,0.3,87.333
264852871,1530647013719,40.0,87.31
264852870,1530647013718,1.532458,87.299
264852869,1530647013716,32.0,87.28
264852868,1530647013714,1.4,87.279
264852867,1530647013713,52.0184999,87.277
264852866,1530647013711,2.0,87.242
264852865,1530647013709,29.0,87.23
264852864,1530647013707,0.5,87.205
264852863,1530647013705,8.28745724,87.187
264852862,1530647013703,1.5,87.147
264852861,1530647013702,10.0,87.147
264852860,1530647013700,18.248,87.137
264852859,1530647013698,5.0,87.137
264852767,1530647002841,-0.37,87.116
264852765,1530647002769,-0.33,87.116
264852705,1530646998470,-2.0,87.13
264852700,1530646998006,-4.0,87.13
264852678,1530646997572,-5.24745497,87.131
264852617,1530646996782,-20.0,87.13
264852548,1530646995025,-7.7,87.169
264852547,1530646994878,-0.3,87.203
264852546,1530646994873,-2.0,87.205
264852545,1530646994870,-10.0,87.227
264852467,1530646989997,-2.0,87.3
264852449,1530646988334,-0.75717,87.299
264852409,1530646986595,29.3666751,87.38
264852407,1530646986590,0.6333249,87.36
264852405,1530646986588,0.87603144,87.36
264852403,1530646986582,12.31776856,87.348
264852402,1530646986580,3.50223144,87.348
264852401,1530646986578,0.3,87.329
264852399,1530646986571,2.17936856,87.3
264852385,1530646986085,-1.0,87.299
264852379,1530646985353,-0.92019,87.299
264852375,1530646985229,-4.5889,87.299
264852351,1530646983441,5.0,87.299
264852340,1530646982979,1.82063144,87.3
264852339,1530646982976,8.67,87.299
264852338,1530646982973,1.50936856,87.27
264852279,1530646980390,0.2,87.249
264852268,1530646979836,2.97168856,87.249
264852267,1530646979835,7.14256559,87.239
264852266,1530646979834,0.3,87.198
264852265,1530646979830,1.50938081,87.18
264852264,1530646979828,0.126824,87.128
264852141,1530646974670,0.604,87.128
264852109,1530646972686,-10.98213098,87.065
264852108,1530646972685,-0.5,87.065
264852091,1530646971867,2.4042852,87.118
264852090,1530646971866,0.91965,87.075
264852079,1530646971381,6.4164,87.129
264852077,1530646971195,7.75709171,87.116
264852069,1530646970849,0.51240829,87.116
264852068,1530646970847,0.20958,87.1
264852067,1530646970845,1.50939309,87.09
264852066,1530646970681,2.0,87.088
264852029,1530646967966,0.25,87.044
264852004,1530646963566,8.74916908,87.08
264852003,1530646963564,0.3,87.067
264852002,1530646963558,10.95083092,87.053
264852001,1530646963555,19.04916908,87.053
264852000,1530646963553,8.2848,87.003
264851999,1530646963550,1.0,87.0
264851998,1530646963548,1.50940539,87.0
264851997,1530646963546,1.4,86.979
264851996,1530646963543,8.25662553,86.937
264851995,1530646963541,10.0,86.927
264851994,1530646963538,0.5,86.918
264851983,1530646961321,-0.5051,86.917
