ID,MTS,AMOUNT,PRICE
264365049,1530542542771,-147.0,1.958e-05
264364860,1530542504907,140.0,1.958e-05
264364736,1530542481549,-112.0,1.957e-05
264364657,1530542469555,106.0,1.958e-05
264364391,1530542427633,228.0,1.957e-05
264364160,1530542376807,238.0,1.957e-05
264364105,1530542366809,228.0,1.956e-05
264364050,1530542352250,-226.0,1.956e-05
264363864,1530542327205,119.0,1.956e-05
264363669,1530542318437,-115.0,1.956e-05
264363266,1530542299250,-141.0,1.958e-05
264363223,1530542288174,116.0,1.957e-05
264363163,1530542274521,121.0,1.958e-05
264363148,1530542273393,-160.0,1.958e-05
264363138,1530542271968,-121.0,1.96e-05
264363003,1530542240963,-130.0,1.959e-05
264362835,1530542211201,-273.0,1.961e-05
264362814,1530542205058,266.0,1.961e-05
264362568,1530542176145,-216.0,1.958e-05
264362520,1530542172675,221.0,1.958e-05
264362377,1530542148486,114.0,1.958e-05
264362356,1530542143482,-145.0,1.957e-05
264362059,1530542116755,118.0,1.959e-05
264362034,1530542111485,-137.0,1.958e-05
264361913,1530542091864,208.0,1.959e-05
264361865,1530542076422,226.0,1.959e-05
264361796,1530542066646,241.0,1.956e-05
264361731,1530542050436,213.0,1.957e-05
264361652,1530542033786,130.0,1.959e-05
264361471,1530542014557,146.0,1.959e-05
264361388,1530542002667,142.0,1.957e-05
264361258,1530541991628,-121.0,1.957e-05
264361134,1530541968789,-138.0,1.956e-05
264361053,1530541958604,167.0,1.956e-05
264360945,1530541939699,-152.0,1.956e-05
264360871,1530541927672,140.0,1.956e-05
264360784,1530541911011,-233.0,1.956e-05
264360751,1530541902729,281.0,1.956e-05
264360561,1530541878630,276.0,1.956e-05
264360526,1530541874641,-285.0,1.956e-05
264360310,1530541845969,-254.0,1.956e-05
264360225,1530541835917,221.0,1.956e-05
264360117,1530541822842,-212.0,1.957e-05
264359940,1530541809929,252.0,1.956e-05
264359748,1530541792266,195.0,1.957e-05
264359463,1530541774942,-201.0,1.957e-05
264359240,1530541757970,232.0,1.958e-05
264359143,1530541748967,-252.0,1.958e-05
264358823,1530541730188,-134.0,1.957e-05
264358697,1530541717911,-109.0,1.957e-05
264358510,1530541705791,141.0,1.956e-05
264358353,1530541694942,-103.0,1.956e-05
264358145,1530541671313,181.0,1.958e-05
264357672,1530541652047,-257.0,1.958e-05
264357628,1530541644185,221.0,1.957e-05
264357522,1530541628086,-262.0,1.957e-05
264357420,1530541611393,-122.0,1.956e-05
264357197,1530541592853,-132.0,1.956e-05
264357091,1530541587777,-156.0,1.956e-05
264356863,1530541568826,-160.0,1.956e-05
264356676,1530541551107,121.0,1.957e-05
264356270,1530541532116,-87.0,1.957e-05
264356079,1530541517101,124.0,1.956e-05
264355959,1530541508148,-93.0,1.956e-05
264355739,1530541492456,-256.0,1.956e-05
264355624,1530541483399,190.0,1.956e-05
264355184,1530541457378,-211.0,1.957e-05
264355056,1530541452226,-213.0,1.956e-05
264354568,1530541430126,212.0,1.956e-05
