ID,MTS,AMOUNT,PRICE
264861921,1530648028961,-0.0558802,6595.0
264861920,1530648028958,-0.002,6595.0
264861919,1530648028955,-0.006,6595.1
264861918,1530648028953,-0.01170755,6595.9
264861917,1530648028950,-0.11329245,6595.9
264861916,1530648028947,-0.02,6596.0
264861915,1530648028943,-0.06670755,6596.6
264861907,1530648028578,-0.11900177,6596.6
264861906,1530648028575,-0.02334428,6596.6
264861905,1530648028572,-0.0558802,6596.6
264861904,1530648028569,-0.10177375,6596.6
264861903,1530648028567,-0.01935519,6596.6
264861902,1530648028564,-0.00328818,6597.6
264861868,1530648026934,-0.005,6597.6
264861860,1530648026546,-0.09422482,6597.6
264861852,1530648026409,-0.022487,6597.6
264861844,1530648026037,0.09686843,6597.7
264861820,1530648024971,-0.03,6599.0
264861813,1530648024644,-0.31567014,6599.3
264861812,1530648024642,-0.125,6599.3
264861810,1530648024639,-35.81494194,6600.0
264861804,1530648024540,-0.005,6600.0
264861791,1530648022984,-0.057884,6600.0
264861767,1530648022051,-0.005,6600.0
264861766,1530648021925,-11.0,6600.0
264861747,1530648020848,0.1,6600.1
264861697,1530648017519,-0.0811,6600.0
264861688,1530648017385,-0.025,6600.0
264861644,1530648015695,-0.51157819,6600.0
264861642,1530648015674,-0.51157819,6600.0
264861641,1530648015489,-0.18708308,6600.0
264861640,1530648015480,-1.0,6600.0
264861639,1530648015477,-0.8008346,6600.0
264861638,1530648015476,-0.25,6600.0
264861637,1530648015474,-0.002,6600.0
264861636,1530648015472,-1.0,6600.2
264861635,1530648015469,-0.48657819,6600.2
264861628,1530648015283,-0.025,6600.2
264861600,1530648014413,-0.1044633,6600.2
264861599,1530648014412,-0.00277113,6600.7
264861597,1530648014257,-0.01722887,6600.7
264861596,1530648014255,-0.74115123,6601.0
264861595,1530648014246,-0.2414,6601.0
264861594,1530648014243,-0.11744877,6601.0
264861592,1530648014239,-0.125,6601.0
264861591,1530648014237,-0.003,6601.1
264861590,1530648014234,-0.0819,6601.7
264861589,1530648014232,-0.03,6603.2
264861574,1530648013861,-0.002,6605.0
264861568,1530648013586,-0.84567917,6605.6
264861557,1530648012960,-0.004,6606.9
264861556,1530648012954,-0.283075,6606.9
264861555,1530648012948,-1.0,6606.9
264861554,1530648012943,-3.88407139,6606.9
264861543,1530648011275,-0.0811,6606.9
264861533,1530648008727,-0.13,6606.9
264861513,1530648003689,-0.4067,6606.9
264861512,1530648003686,-6.0,6606.9
264861490,1530647997819,-0.0811,6606.9
264861482,1530647995529,-0.01,6606.9
264861416,1530647990783,-1.0,6606.9
264861408,1530647987296,0.05,6607.0
264861400,1530647978194,-0.025,6606.9
264861383,1530647974355,-0.02,6606.9
264861375,1530647969298,-1.5688,6606.9
264861325,1530647953194,0.0127,6607.0
264861300,1530647943678,-2.0868,6606.9
264861299,1530647942265,-0.01,6606.9
264861298,1530647941519,0.21001033,6607.0
264861297,1530647941515,0.08998967,6607.0
264861292,1530647936787,0.15,6607.0
264861288,1530647934851,-0.002,6606.9
264861284,1530647933073,-0.005,6606.9
264861261,1530647924178,-0.005,6606.9
264861143,1530647883544,0.002,6607.0
264861136,1530647877107,-0.02,6606.9
264861114,1530647862525,-0.0523,6606.9
264861097,1530647854273,-0.0032,6606.9
264861096,1530647853729,-0.04616,6606.9
264861087,1530647852212,-0.78136867,6606.9
264861070,1530647851116,0.01481039,6607.0
264861062,1530647847190,0.15135462,6607.0
264861045,1530647844155,-0.0616,6606.9
264861032,1530647838577,-0.00599999,6606.9
264861006,1530647828129,0.01,6607.0
264861002,1530647826798,0.0819,6607.0
