ID,MTS,AMOUNT,PRICE
264860930,1530647808147,200.0,8.9987
264860929,1530647808144,17.363,8.9986
264860892,1530647798970,-492.54578669,8.997
264860891,1530647798968,-8.0,8.9971
264860890,1530647798964,-199.45421331,8.9971
264860887,1530647797332,276.175,9.0
264860886,1530647797327,243.3038264,9.0
264860885,1530647797317,32.8711736,8.999
264860884,1530647797190,-300.54578669,8.9971
264860814,1530647776331,37.12882641,8.999
264860798,1530647774196,3.0,8.997
264860797,1530647774190,3.0,8.9969
264860752,1530647758374,552.35,9.0
264860751,1530647758367,44.35,9.0
264860748,1530647758361,8.0,8.9983
264860747,1530647758327,500.0,8.9976
264860647,1530647736109,50.0,8.9974
264860630,1530647727674,-3.0,9.0084
264860629,1530647727667,-3.0,9.0085
264860627,1530647726608,205.3578076,9.00973119
264860625,1530647726604,900.0,9.0084
264860624,1530647726600,500.0,9.008
264860623,1530647726598,1028.92909657,9.0072
264860622,1530647726596,162.38109582,9.005
264860621,1530647726594,250.0,9.004
264860620,1530647726592,8.0,9.004
264860619,1530647726589,400.0,9.0039
264860504,1530647689390,300.0,8.9962
264860477,1530647677339,146.5277499,8.993
264860463,1530647669219,30.0,8.9936
264860420,1530647643364,-2.0,9.002
264860399,1530647634677,-450.0,8.9988
264860379,1530647632520,-568.637,8.996
264860378,1530647632516,-29.363,8.9961
264860377,1530647632514,-402.0,9.0
264860376,1530647632510,-198.0,9.0
264860375,1530647632507,-250.0,9.001
264860374,1530647632504,-2.0,9.002
264860373,1530647629793,-140.0,9.002
264860372,1530647629790,-80.0,9.0022
264860365,1530647623772,555.67164593,9.005
264860360,1530647619610,-53.984,9.0031
264860340,1530647617531,2.0,9.0099
264860322,1530647608302,50.0,9.0098
264860320,1530647607482,9.92891767,9.0099
264860319,1530647607480,29.383,9.0099
264860318,1530647607195,7.0,9.0069
264860309,1530647599429,-22.0,9.003
264860301,1530647598090,8.0,8.9987
264860300,1530647598087,415.80462745,8.9955
264860299,1530647598064,10.93,8.9955
264860298,1530647597974,615.56263491,8.9956
264860297,1530647597570,757.32402421,8.9965
264860296,1530647597566,2.31985335,8.9957
264860295,1530647597562,100.0,8.995
264860294,1530647597230,50.0,8.9966
264860292,1530647593895,-138.85871372,8.999
264860291,1530647593893,-8.0,9.0061
264860289,1530647593810,-2118.79108021,8.98059724
264860287,1530647593805,-30.0,8.9808
264860286,1530647593802,-59.0,8.981
264860285,1530647593801,-59.0,8.981
264860284,1530647593800,-5.0,8.9813
264860283,1530647593798,-24.31800181,8.9814
264860282,1530647593796,-50.0,8.982
264860281,1530647593795,-900.0,8.9855
264860280,1530647593792,-22.2070474,8.9859
264860279,1530647593791,-2.31985335,8.9869
264860278,1530647593789,-50.0,8.987
264860277,1530647593788,-50.0,8.987
264860276,1530647593787,-59.0,8.987
264860275,1530647593785,-59.0,8.987
264860274,1530647593783,-50.0,8.987
264860273,1530647593782,-50.0,8.988
264860272,1530647593781,-49.0,8.989
264860271,1530647593779,-50.0,8.989
264860270,1530647593778,-150.0,8.989
264860269,1530647593774,-700.0,8.9897
264860268,1530647593772,-49.0,8.99
264860267,1530647593771,-30.0,8.99
264860266,1530647593768,-400.0,8.9904
264860265,1530647593766,-300.0,8.9905
264860264,1530647593765,-146.85871372,8.9914
264860263,1530647593763,-9.12471582,8.993
264860262,1530647593761,-2756.76,8.9933
264860261,1530647593752,-29.383,8.9934
264860260,1530647593750,-154.04228703,8.9951
264860259,1530647593749,-600.0,9.0
264860258,1530647593746,-600.0,9.0
264860257,1530647593744,-250.0,9.005
264860256,1530647593741,-80.0,9.006
264860255,1530647593740,-8.0,9.0061
264860254,1530647593737,-49.19530066,9.0061
264860252,1530647592074,100.0,9.007
264860220,1530647580958,-2.07,9.0061
264860216,1530647580672,-2.07,9.0061
264860215,1530647580670,-4.76,9.0061
264860214,1530647580580,-6.99,9.0061
264860213,1530647580578,-2.07,9.0061
264860212,1530647580569,-2.01,9.0061
264860211,1530647580567,-3.33,9.0061
264860210,1530647580476,-2.0,9.0061
264860209,1530647580474,-2.01,9.0061
